NUM_POSTE;AN;MOIS;JOUR;HEURE;U
13103001;1992;7;2;4;96
13103001;1992;7;2;5;98
13103001;1992;7;2;6;95
13103001;1992;7;2;7;88
13103001;1992;7;2;8;75
13103001;1992;7;2;9;68
13103001;1992;7;2;10;64
13103001;1992;7;2;11;59
13103001;1992;7;2;12;57
13103001;1992;7;2;13;54
13103001;1992;7;2;14;50
13103001;1992;7;2;15;49
13103001;1992;7;2;16;51
13103001;1992;7;2;17;57
13103001;1992;7;2;18;58
13103001;1992;7;2;19;60
13103001;1992;7;2;20;65
13103001;1992;7;2;21;67
13103001;1992;7;2;22;71
13103001;1992;7;2;23;74
13103001;1992;7;2;24;76
13103001;1992;7;3;1;78
13103001;1992;7;3;2;82
13103001;1992;7;3;3;91
13103001;1992;7;3;4;90
13103001;1992;7;3;5;94
13103001;1992;7;3;6;89
13103001;1992;7;3;7;82
13103001;1992;7;3;8;71
13103001;1992;7;3;9;64
13103001;1992;7;3;10;62
13103001;1992;7;3;11;60
13103001;1992;7;3;12;56
13103001;1992;7;3;13;56
13103001;1992;7;3;14;57
13103001;1992;7;3;15;59
13103001;1992;7;3;16;63
13103001;1992;7;3;17;64
13103001;1992;7;3;18;69
13103001;1992;7;3;19;72
13103001;1992;7;3;20;79
13103001;1992;7;3;21;87
13103001;1992;7;3;22;91
13103001;1992;7;3;23;94
13103001;1992;7;3;24;96
13103001;1992;7;4;1;96
13103001;1992;7;4;2;96
13103001;1992;7;4;3;97
13103001;1992;7;4;4;97
13103001;1992;7;4;5;94
13103001;1992;7;4;6;94
13103001;1992;7;4;7;95
13103001;1992;7;4;8;97
13103001;1992;7;4;9;94
13103001;1992;7;4;10;90
13103001;1992;7;4;11;95
13103001;1992;7;4;12;96
13103001;1992;7;4;13;91
13103001;1992;7;4;14;91
13103001;1992;7;4;15;85
13103001;1992;7;4;16;82
13103001;1992;7;4;17;81
13103001;1992;7;4;18;78
13103001;1992;7;4;19;75
13103001;1992;7;4;20;80
13103001;1992;7;4;21;84
13103001;1992;7;4;22;88
13103001;1992;7;4;23;94
13103001;1992;7;4;24;95
13103001;1992;7;5;1;95
13103001;1992;7;5;2;94
13103001;1992;7;5;3;96
13103001;1992;7;5;4;96
13103001;1992;7;5;5;97
13103001;1992;7;5;6;91
13103001;1992;7;5;7;82
13103001;1992;7;5;8;71
13103001;1992;7;5;9;64
13103001;1992;7;5;10;63
13103001;1992;7;5;11;58
13103001;1992;7;5;12;59
13103001;1992;7;5;13;57
13103001;1992;7;5;14;56
13103001;1992;7;5;15;53
13103001;1992;7;5;16;58
13103001;1992;7;5;17;60
13103001;1992;7;5;18;55
13103001;1992;7;5;19;63
13103001;1992;7;5;20;68
13103001;1992;7;5;21;69
13103001;1992;7;5;22;70
13103001;1992;7;5;23;74
13103001;1992;7;5;24;78
13103001;1992;7;6;1;81
13103001;1992;7;6;2;84
13103001;1992;7;6;3;87
13103001;1992;7;6;4;89
13103001;1992;7;6;5;92
13103001;1992;7;6;6;90
13103001;1992;7;6;7;78
13103001;1992;7;6;8;72
13103001;1992;7;6;9;68
13103001;1992;7;6;10;65
13103001;1992;7;6;11;60
13103001;1992;7;6;12;57
13103001;1992;7;6;13;55
13103001;1992;7;6;14;72
13103001;1992;7;6;15;87
13103001;1992;7;6;16;95
13103001;1992;7;6;17;98
13103001;1992;7;6;18;97
13103001;1992;7;6;19;96
13103001;1992;7;6;20;97
13103001;1992;7;6;21;99
13103001;1992;7;6;22;99
13103001;1992;7;6;23;99
13103001;1992;7;6;24;100
13103001;1992;7;7;1;100
13103001;1992;7;7;2;100
13103001;1992;7;7;3;100
13103001;1992;7;7;4;100
13103001;1992;7;7;5;100
13103001;1992;7;7;6;100
13103001;1992;7;7;7;100
13103001;1992;7;7;8;92
13103001;1992;7;7;9;82
13103001;1992;7;7;10;82
13103001;1992;7;7;11;80
13103001;1992;7;7;12;85
13103001;1992;7;7;13;77
13103001;1992;7;7;14;73
13103001;1992;7;7;15;65
13103001;1992;7;7;16;63
13103001;1992;7;7;17;66
13103001;1992;7;7;18;70
13103001;1992;7;7;19;79
13103001;1992;7;7;20;85
13103001;1992;7;7;21;91
13103001;1992;7;7;22;95
13103001;1992;7;7;23;96
13103001;1992;7;7;24;98
13103001;1992;7;8;1;97
13103001;1992;7;8;2;99
13103001;1992;7;8;3;99
13103001;1992;7;8;4;99
13103001;1992;7;8;5;100
13103001;1992;7;8;6;100
13103001;1992;7;8;7;91
13103001;1992;7;8;8;79
13103001;1992;7;8;9;66
13103001;1992;7;8;10;62
13103001;1992;7;8;11;58
13103001;1992;7;8;12;62
13103001;1992;7;8;13;61
13103001;1992;7;8;14;64
13103001;1992;7;8;15;75
13103001;1992;7;8;16;79
13103001;1992;7;8;17;81
13103001;1992;7;8;18;85
13103001;1992;7;8;19;90
13103001;1992;7;8;20;92
13103001;1992;7;8;21;94
13103001;1992;7;8;22;95
13103001;1992;7;8;23;96
13103001;1992;7;8;24;97
13103001;1992;7;9;1;97
13103001;1992;7;9;2;99
13103001;1992;7;9;3;98
13103001;1992;7;9;4;99
13103001;1992;7;9;5;100
13103001;1992;7;9;6;97
13103001;1992;7;9;7;87
13103001;1992;7;9;8;78
13103001;1992;7;9;9;66
13103001;1992;7;9;10;69
13103001;1992;7;9;11;64
13103001;1992;7;9;12;54
13103001;1992;7;9;13;51
13103001;1992;7;9;14;60
13103001;1992;7;9;15;55
13103001;1992;7;9;16;52
13103001;1992;7;9;17;49
13103001;1992;7;9;18;60
13103001;1992;7;9;19;81
13103001;1992;7;9;20;86
13103001;1992;7;9;21;91
13103001;1992;7;9;22;95
13103001;1992;7;9;23;98
13103001;1992;7;9;24;99
13103001;1992;7;10;1;100
13103001;1992;7;10;2;100
13103001;1992;7;10;3;100
13103001;1992;7;10;4;100
13103001;1992;7;10;5;100
13103001;1992;7;10;6;97
13103001;1992;7;10;7;86
13103001;1992;7;10;8;77
13103001;1992;7;10;9;72
13103001;1992;7;10;10;68
13103001;1992;7;10;11;65
13103001;1992;7;10;12;63
13103001;1992;7;10;13;63
13103001;1992;7;10;14;71
13103001;1992;7;10;15;77
13103001;1992;7;10;16;79
13103001;1992;7;10;17;79
13103001;1992;7;10;18;95
13103001;1992;7;10;19;96
13103001;1992;7;10;20;97
13103001;1992;7;10;21;96
13103001;1992;7;10;22;100
13103001;1992;7;10;23;99
13103001;1992;7;10;24;92
13103001;1992;7;11;1;87
13103001;1992;7;11;2;80
13103001;1992;7;11;3;85
13103001;1992;7;11;4;87
13103001;1992;7;11;5;85
13103001;1992;7;11;6;80
13103001;1992;7;11;7;72
13103001;1992;7;11;8;71
13103001;1992;7;11;9;67
13103001;1992;7;11;10;65
13103001;1992;7;11;11;60
13103001;1992;7;11;12;56
13103001;1992;7;11;13;53
13103001;1992;7;11;14;53
13103001;1992;7;11;15;51
13103001;1992;7;11;16;49
13103001;1992;7;11;17;52
13103001;1992;7;11;18;53
13103001;1992;7;11;19;56
13103001;1992;7;11;20;59
13103001;1992;7;11;21;66
13103001;1992;7;11;22;69
13103001;1992;7;11;23;73
13103001;1992;7;11;24;77
13103001;1992;7;12;1;76
13103001;1992;7;12;2;76
13103001;1992;7;12;3;77
13103001;1992;7;12;4;80
13103001;1992;7;12;5;81
13103001;1992;7;12;6;79
13103001;1992;7;12;7;74
13103001;1992;7;12;8;69
13103001;1992;7;12;9;64
13103001;1992;7;12;10;63
13103001;1992;7;12;11;59
13103001;1992;7;12;12;56
13103001;1992;7;12;13;60
13103001;1992;7;12;14;59
13103001;1992;7;12;15;59
13103001;1992;7;12;16;50
13103001;1992;7;12;17;52
13103001;1992;7;12;18;52
13103001;1992;7;12;19;58
13103001;1992;7;12;20;63
13103001;1992;7;12;21;69
13103001;1992;7;12;22;74
13103001;1992;7;12;23;73
13103001;1992;7;12;24;71
13103001;1992;7;13;1;68
13103001;1992;7;13;2;71
13103001;1992;7;13;3;71
13103001;1992;7;13;4;72
13103001;1992;7;13;5;69
13103001;1992;7;13;6;66
13103001;1992;7;13;7;64
13103001;1992;7;13;8;63
13103001;1992;7;13;9;58
13103001;1992;7;13;10;53
13103001;1992;7;13;11;53
13103001;1992;7;13;12;49
13103001;1992;7;13;13;49
13103001;1992;7;13;14;46
13103001;1992;7;13;15;48
13103001;1992;7;13;16;44
13103001;1992;7;13;17;45
13103001;1992;7;13;18;45
13103001;1992;7;13;19;50
13103001;1992;7;13;20;54
13103001;1992;7;13;21;60
13103001;1992;7;13;22;61
13103001;1992;7;13;23;64
13103001;1992;7;13;24;66
13103001;1992;7;14;1;67
13103001;1992;7;14;2;74
13103001;1992;7;14;3;77
13103001;1992;7;14;4;86
13103001;1992;7;14;5;87
13103001;1992;7;14;6;81
13103001;1992;7;14;7;70
13103001;1992;7;14;8;66
13103001;1992;7;14;9;58
13103001;1992;7;14;10;53
13103001;1992;7;14;11;51
13103001;1992;7;14;12;47
13103001;1992;7;14;13;44
13103001;1992;7;14;14;44
13103001;1992;7;14;15;44
13103001;1992;7;14;16;43
13103001;1992;7;14;17;43
13103001;1992;7;14;18;48
13103001;1992;7;14;19;70
13103001;1992;7;14;20;74
13103001;1992;7;14;21;77
13103001;1992;7;14;22;84
13103001;1992;7;14;23;84
13103001;1992;7;14;24;84
13103001;1992;7;15;1;84
13103001;1992;7;15;2;84
13103001;1992;7;15;3;85
13103001;1992;7;15;4;84
13103001;1992;7;15;5;87
13103001;1992;7;15;6;84
13103001;1992;7;15;7;72
13103001;1992;7;15;8;65
13103001;1992;7;15;9;59
13103001;1992;7;15;10;52
13103001;1992;7;15;11;55
13103001;1992;7;15;12;50
13103001;1992;7;15;13;48
13103001;1992;7;15;14;43
13103001;1992;7;15;15;53
13103001;1992;7;15;16;57
13103001;1992;7;15;17;60
13103001;1992;7;15;18;61
13103001;1992;7;15;19;71
13103001;1992;7;15;20;80
13103001;1992;7;15;21;88
13103001;1992;7;15;22;92
13103001;1992;7;15;23;93
13103001;1992;7;15;24;97
13103001;1992;7;16;1;98
13103001;1992;7;16;2;98
13103001;1992;7;16;3;99
13103001;1992;7;16;4;99
13103001;1992;7;16;5;98
13103001;1992;7;16;6;93
13103001;1992;7;16;7;81
13103001;1992;7;16;8;68
13103001;1992;7;16;9;67
13103001;1992;7;16;10;67
13103001;1992;7;16;11;61
13103001;1992;7;16;12;64
13103001;1992;7;16;13;63
13103001;1992;7;16;14;59
13103001;1992;7;16;15;61
13103001;1992;7;16;16;65
13103001;1992;7;16;17;68
13103001;1992;7;16;18;75
13103001;1992;7;16;19;78
13103001;1992;7;16;20;81
13103001;1992;7;16;21;83
13103001;1992;7;16;22;85
13103001;1992;7;16;23;87
13103001;1992;7;16;24;90
13103001;1992;7;17;1;94
13103001;1992;7;17;2;96
13103001;1992;7;17;3;96
13103001;1992;7;17;4;98
13103001;1992;7;17;5;99
13103001;1992;7;17;6;98
13103001;1992;7;17;7;83
13103001;1992;7;17;8;77
13103001;1992;7;17;9;70
13103001;1992;7;17;10;68
13103001;1992;7;17;11;66
13103001;1992;7;17;12;66
13103001;1992;7;17;13;65
13103001;1992;7;17;14;62
13103001;1992;7;17;15;64
13103001;1992;7;17;16;65
13103001;1992;7;17;17;62
13103001;1992;7;17;18;73
13103001;1992;7;17;19;80
13103001;1992;7;17;20;82
13103001;1992;7;17;21;87
13103001;1992;7;17;22;89
13103001;1992;7;17;23;89
13103001;1992;7;17;24;90
13103001;1992;7;18;1;90
13103001;1992;7;18;2;91
13103001;1992;7;18;3;94
13103001;1992;7;18;4;94
13103001;1992;7;18;5;97
13103001;1992;7;18;6;92
13103001;1992;7;18;7;81
13103001;1992;7;18;8;76
13103001;1992;7;18;9;71
13103001;1992;7;18;10;64
13103001;1992;7;18;11;57
13103001;1992;7;18;12;55
13103001;1992;7;18;13;47
13103001;1992;7;18;14;35
13103001;1992;7;18;15;38
13103001;1992;7;18;16;36
13103001;1992;7;18;17;37
13103001;1992;7;18;18;60
13103001;1992;7;18;19;67
13103001;1992;7;18;20;71
13103001;1992;7;18;21;74
13103001;1992;7;18;22;78
13103001;1992;7;18;23;81
13103001;1992;7;18;24;83
13103001;1992;7;19;1;91
13103001;1992;7;19;2;92
13103001;1992;7;19;3;92
13103001;1992;7;19;4;89
13103001;1992;7;19;5;92
13103001;1992;7;19;6;87
13103001;1992;7;19;7;77
13103001;1992;7;19;8;70
13103001;1992;7;19;9;64
13103001;1992;7;19;10;56
13103001;1992;7;19;11;54
13103001;1992;7;19;12;63
13103001;1992;7;19;13;60
13103001;1992;7;19;14;59
13103001;1992;7;19;15;56
13103001;1992;7;19;16;53
13103001;1992;7;19;17;59
13103001;1992;7;19;18;60
13103001;1992;7;19;19;68
13103001;1992;7;19;20;81
13103001;1992;7;19;21;84
13103001;1992;7;19;22;89
13103001;1992;7;19;23;93
13103001;1992;7;19;24;93
13103001;1992;7;20;1;92
13103001;1992;7;20;2;93
13103001;1992;7;20;3;94
13103001;1992;7;20;4;95
13103001;1992;7;20;5;96
13103001;1992;7;20;6;90
13103001;1992;7;20;7;77
13103001;1992;7;20;8;68
13103001;1992;7;20;9;63
13103001;1992;7;20;10;62
13103001;1992;7;20;11;63
13103001;1992;7;20;12;64
13103001;1992;7;20;13;63
13103001;1992;7;20;14;63
13103001;1992;7;20;15;62
13103001;1992;7;20;16;60
13103001;1992;7;20;17;60
13103001;1992;7;20;18;63
13103001;1992;7;20;19;65
13103001;1992;7;20;20;71
13103001;1992;7;20;21;78
13103001;1992;7;20;22;85
13103001;1992;7;20;23;89
13103001;1992;7;20;24;91
13103001;1992;7;21;1;95
13103001;1992;7;21;2;96
13103001;1992;7;21;3;98
13103001;1992;7;21;4;97
13103001;1992;7;21;5;99
13103001;1992;7;21;6;92
13103001;1992;7;21;7;78
13103001;1992;7;21;8;73
13103001;1992;7;21;9;66
13103001;1992;7;21;10;63
13103001;1992;7;21;11;68
13103001;1992;7;21;12;66
13103001;1992;7;21;13;65
13103001;1992;7;21;14;59
13103001;1992;7;21;15;56
13103001;1992;7;21;16;54
13103001;1992;7;21;17;59
13103001;1992;7;21;18;71
13103001;1992;7;21;19;81
13103001;1992;7;21;20;89
13103001;1992;7;21;21;90
13103001;1992;7;21;22;93
13103001;1992;7;21;23;95
13103001;1992;7;21;24;94
13103001;1992;7;22;1;95
13103001;1992;7;22;2;88
13103001;1992;7;22;3;83
13103001;1992;7;22;4;85
13103001;1992;7;22;5;85
13103001;1992;7;22;6;83
13103001;1992;7;22;7;80
13103001;1992;7;22;8;79
13103001;1992;7;22;9;71
13103001;1992;7;22;10;68
13103001;1992;7;22;11;61
13103001;1992;7;22;12;57
13103001;1992;7;22;13;54
13103001;1992;7;22;14;54
13103001;1992;7;22;15;52
13103001;1992;7;22;16;53
13103001;1992;7;22;17;52
13103001;1992;7;22;18;54
13103001;1992;7;22;19;56
13103001;1992;7;22;20;60
13103001;1992;7;22;21;64
13103001;1992;7;22;22;66
13103001;1992;7;22;23;69
13103001;1992;7;22;24;71
13103001;1992;7;23;1;73
13103001;1992;7;23;2;77
13103001;1992;7;23;3;81
13103001;1992;7;23;4;87
13103001;1992;7;23;5;91
13103001;1992;7;23;6;84
13103001;1992;7;23;7;74
13103001;1992;7;23;8;67
13103001;1992;7;23;9;63
13103001;1992;7;23;10;58
13103001;1992;7;23;11;57
13103001;1992;7;23;12;53
13103001;1992;7;23;13;53
13103001;1992;7;23;14;58
13103001;1992;7;23;15;62
13103001;1992;7;23;16;59
13103001;1992;7;23;17;69
13103001;1992;7;23;18;70
13103001;1992;7;23;19;71
13103001;1992;7;23;20;76
13103001;1992;7;23;21;78
13103001;1992;7;23;22;85
13103001;1992;7;23;23;88
13103001;1992;7;23;24;91
13103001;1992;7;24;1;94
13103001;1992;7;24;2;96
13103001;1992;7;24;3;97
13103001;1992;7;24;4;99
13103001;1992;7;24;5;98
13103001;1992;7;24;6;96
13103001;1992;7;24;7;83
13103001;1992;7;24;8;72
13103001;1992;7;24;9;64
13103001;1992;7;24;10;63
13103001;1992;7;24;11;54
13103001;1992;7;24;12;48
13103001;1992;7;24;13;46
13103001;1992;7;24;14;42
13103001;1992;7;24;15;45
13103001;1992;7;24;16;42
13103001;1992;7;24;17;49
13103001;1992;7;24;18;56
13103001;1992;7;24;19;63
13103001;1992;7;24;20;68
13103001;1992;7;24;21;75
13103001;1992;7;24;22;82
13103001;1992;7;24;23;82
13103001;1992;7;24;24;72
13103001;1992;7;25;1;70
13103001;1992;7;25;2;62
13103001;1992;7;25;3;65
13103001;1992;7;25;4;66
13103001;1992;7;25;5;67
13103001;1992;7;25;6;66
13103001;1992;7;25;7;64
13103001;1992;7;25;8;60
13103001;1992;7;25;9;58
13103001;1992;7;25;10;56
13103001;1992;7;25;11;52
13103001;1992;7;25;12;48
13103001;1992;7;25;13;44
13103001;1992;7;25;14;38
13103001;1992;7;25;15;39
13103001;1992;7;25;16;39
13103001;1992;7;25;17;50
13103001;1992;7;25;18;53
13103001;1992;7;25;19;60
13103001;1992;7;25;20;68
13103001;1992;7;25;21;70
13103001;1992;7;25;22;74
13103001;1992;7;25;23;78
13103001;1992;7;25;24;82
13103001;1992;7;26;1;86
13103001;1992;7;26;2;89
13103001;1992;7;26;3;90
13103001;1992;7;26;4;92
13103001;1992;7;26;5;93
13103001;1992;7;26;6;87
13103001;1992;7;26;7;73
13103001;1992;7;26;8;68
13103001;1992;7;26;9;60
13103001;1992;7;26;10;53
13103001;1992;7;26;11;49
13103001;1992;7;26;12;41
13103001;1992;7;26;13;42
13103001;1992;7;26;14;39
13103001;1992;7;26;15;37
13103001;1992;7;26;16;39
13103001;1992;7;26;17;45
13103001;1992;7;26;18;48
13103001;1992;7;26;19;59
13103001;1992;7;26;20;66
13103001;1992;7;26;21;70
13103001;1992;7;26;22;78
13103001;1992;7;26;23;83
13103001;1992;7;26;24;87
13103001;1992;7;27;1;91
13103001;1992;7;27;2;92
13103001;1992;7;27;3;92
13103001;1992;7;27;4;93
13103001;1992;7;27;5;94
13103001;1992;7;27;6;84
13103001;1992;7;27;7;73
13103001;1992;7;27;8;66
13103001;1992;7;27;9;63
13103001;1992;7;27;10;55
13103001;1992;7;27;11;47
13103001;1992;7;27;12;43
13103001;1992;7;27;13;36
13103001;1992;7;27;14;30
13103001;1992;7;27;15;28
13103001;1992;7;27;16;32
13103001;1992;7;27;17;35
13103001;1992;7;27;18;38
13103001;1992;7;27;19;42
13103001;1992;7;27;20;41
13103001;1992;7;27;21;44
13103001;1992;7;27;22;51
13103001;1992;7;27;23;55
13103001;1992;7;27;24;59
13103001;1992;7;28;1;60
13103001;1992;7;28;2;60
13103001;1992;7;28;3;63
13103001;1992;7;28;4;65
13103001;1992;7;28;5;67
13103001;1992;7;28;6;66
13103001;1992;7;28;7;64
13103001;1992;7;28;8;62
13103001;1992;7;28;9;61
13103001;1992;7;28;10;55
13103001;1992;7;28;11;50
13103001;1992;7;28;12;47
13103001;1992;7;28;13;46
13103001;1992;7;28;14;46
13103001;1992;7;28;15;46
13103001;1992;7;28;16;45
13103001;1992;7;28;17;46
13103001;1992;7;28;18;50
13103001;1992;7;28;19;52
13103001;1992;7;28;20;55
13103001;1992;7;28;21;63
13103001;1992;7;28;22;71
13103001;1992;7;28;23;78
13103001;1992;7;28;24;82
13103001;1992;7;29;1;85
13103001;1992;7;29;2;88
13103001;1992;7;29;3;90
13103001;1992;7;29;4;91
13103001;1992;7;29;5;93
13103001;1992;7;29;6;90
13103001;1992;7;29;7;75
13103001;1992;7;29;8;59
13103001;1992;7;29;9;49
13103001;1992;7;29;10;43
13103001;1992;7;29;11;42
13103001;1992;7;29;12;43
13103001;1992;7;29;13;53
13103001;1992;7;29;14;59
13103001;1992;7;29;15;60
13103001;1992;7;29;16;61
13103001;1992;7;29;17;56
13103001;1992;7;29;18;61
13103001;1992;7;29;19;63
13103001;1992;7;29;20;71
13103001;1992;7;29;21;76
13103001;1992;7;29;22;79
13103001;1992;7;29;23;84
13103001;1992;7;29;24;86
13103001;1992;7;30;1;86
13103001;1992;7;30;2;86
13103001;1992;7;30;3;86
13103001;1992;7;30;4;90
13103001;1992;7;30;5;95
13103001;1992;7;30;6;93
13103001;1992;7;30;7;81
13103001;1992;7;30;8;70
13103001;1992;7;30;9;59
13103001;1992;7;30;10;59
13103001;1992;7;30;11;60
13103001;1992;7;30;12;59
13103001;1992;7;30;13;59
13103001;1992;7;30;14;59
13103001;1992;7;30;15;52
13103001;1992;7;30;16;55
13103001;1992;7;30;17;53
13103001;1992;7;30;18;62
13103001;1992;7;30;19;78
13103001;1992;7;30;20;90
13103001;1992;7;30;21;95
13103001;1992;7;30;22;93
13103001;1992;7;30;23;94
13103001;1992;7;30;24;96
13103001;1992;7;31;1;98
13103001;1992;7;31;2;99
13103001;1992;7;31;3;100
13103001;1992;7;31;4;99
13103001;1992;7;31;5;99
13103001;1992;7;31;6;97
13103001;1992;7;31;7;81
13103001;1992;7;31;8;64
13103001;1992;7;31;9;50
13103001;1992;7;31;10;50
13103001;1992;7;31;11;50
13103001;1992;7;31;12;61
13103001;1992;7;31;13;59
13103001;1992;7;31;14;61
13103001;1992;7;31;15;64
13103001;1992;7;31;16;68
13103001;1992;7;31;17;69
13103001;1992;7;31;18;59
13103001;1992;7;31;19;68
13103001;1992;7;31;20;76
13103001;1992;7;31;21;81
13103001;1992;7;31;22;84
13103001;1992;7;31;23;89
13103001;1992;7;31;24;90
13103001;1992;8;1;1;92
13103001;1992;8;1;2;93
13103001;1992;8;1;3;93
13103001;1992;8;1;4;92
13103001;1992;8;1;5;90
13103001;1992;8;1;6;82
13103001;1992;8;1;7;70
13103001;1992;8;1;8;76
13103001;1992;8;1;9;70
13103001;1992;8;1;10;71
13103001;1992;8;1;11;67
13103001;1992;8;1;12;66
13103001;1992;8;1;13;66
13103001;1992;8;1;14;65
13103001;1992;8;1;15;66
13103001;1992;8;1;16;72
13103001;1992;8;1;17;72
13103001;1992;8;1;18;76
13103001;1992;8;1;19;82
13103001;1992;8;1;20;85
13103001;1992;8;1;21;89
13103001;1992;8;1;22;92
13103001;1992;8;1;23;93
13103001;1992;8;1;24;96
13103001;1992;8;2;1;96
13103001;1992;8;2;2;96
13103001;1992;8;2;3;96
13103001;1992;8;2;4;98
13103001;1992;8;2;5;97
13103001;1992;8;2;6;98
13103001;1992;8;2;7;87
13103001;1992;8;2;8;82
13103001;1992;8;2;9;71
13103001;1992;8;2;10;62
13103001;1992;8;2;11;54
13103001;1992;8;2;12;47
13103001;1992;8;2;13;43
13103001;1992;8;2;14;49
13103001;1992;8;2;15;52
13103001;1992;8;2;16;52
13103001;1992;8;2;17;47
13103001;1992;8;2;18;58
13103001;1992;8;2;19;61
13103001;1992;8;2;20;66
13103001;1992;8;2;21;68
13103001;1992;8;2;22;75
13103001;1992;8;2;23;89
13103001;1992;8;2;24;92
13103001;1992;8;3;1;91
13103001;1992;8;3;2;93
13103001;1992;8;3;3;92
13103001;1992;8;3;4;93
13103001;1992;8;3;5;95
13103001;1992;8;3;6;100
13103001;1992;8;3;7;94
13103001;1992;8;3;8;67
13103001;1992;8;3;9;62
13103001;1992;8;3;10;68
13103001;1992;8;3;11;70
13103001;1992;8;3;12;69
13103001;1992;8;3;13;53
13103001;1992;8;3;14;60
13103001;1992;8;3;15;60
13103001;1992;8;3;16;72
13103001;1992;8;3;17;77
13103001;1992;8;3;18;85
13103001;1992;8;3;19;88
13103001;1992;8;3;20;89
13103001;1992;8;3;21;89
13103001;1992;8;3;22;93
13103001;1992;8;3;23;89
13103001;1992;8;3;24;86
13103001;1992;8;4;1;87
13103001;1992;8;4;2;79
13103001;1992;8;4;3;78
13103001;1992;8;4;4;79
13103001;1992;8;4;5;80
13103001;1992;8;4;6;79
13103001;1992;8;4;7;74
13103001;1992;8;4;8;69
13103001;1992;8;4;9;63
13103001;1992;8;4;10;57
13103001;1992;8;4;11;52
13103001;1992;8;4;12;48
13103001;1992;8;4;13;43
13103001;1992;8;4;14;44
13103001;1992;8;4;15;40
13103001;1992;8;4;16;39
13103001;1992;8;4;17;43
13103001;1992;8;4;18;46
13103001;1992;8;4;19;53
13103001;1992;8;4;20;56
13103001;1992;8;4;21;58
13103001;1992;8;4;22;59
13103001;1992;8;4;23;61
13103001;1992;8;4;24;64
13103001;1992;8;5;1;71
13103001;1992;8;5;2;80
13103001;1992;8;5;3;78
13103001;1992;8;5;4;84
13103001;1992;8;5;5;86
13103001;1992;8;5;6;85
13103001;1992;8;5;7;72
13103001;1992;8;5;8;67
13103001;1992;8;5;9;63
13103001;1992;8;5;10;63
13103001;1992;8;5;11;61
13103001;1992;8;5;12;59
13103001;1992;8;5;13;59
13103001;1992;8;5;14;57
13103001;1992;8;5;15;61
13103001;1992;8;5;16;64
13103001;1992;8;5;17;64
13103001;1992;8;5;18;67
13103001;1992;8;5;19;74
13103001;1992;8;5;20;78
13103001;1992;8;5;21;85
13103001;1992;8;5;22;89
13103001;1992;8;5;23;91
13103001;1992;8;5;24;93
13103001;1992;8;6;1;95
13103001;1992;8;6;2;96
13103001;1992;8;6;3;96
13103001;1992;8;6;4;97
13103001;1992;8;6;5;98
13103001;1992;8;6;6;97
13103001;1992;8;6;7;84
13103001;1992;8;6;8;70
13103001;1992;8;6;9;67
13103001;1992;8;6;10;59
13103001;1992;8;6;11;54
13103001;1992;8;6;12;52
13103001;1992;8;6;13;52
13103001;1992;8;6;14;54
13103001;1992;8;6;15;57
13103001;1992;8;6;16;63
13103001;1992;8;6;17;61
13103001;1992;8;6;18;58
13103001;1992;8;6;19;64
13103001;1992;8;6;20;70
13103001;1992;8;6;21;77
13103001;1992;8;6;22;78
13103001;1992;8;6;23;78
13103001;1992;8;6;24;83
13103001;1992;8;7;1;85
13103001;1992;8;7;2;88
13103001;1992;8;7;3;88
13103001;1992;8;7;4;89
13103001;1992;8;7;5;90
13103001;1992;8;7;6;89
13103001;1992;8;7;7;80
13103001;1992;8;7;8;68
13103001;1992;8;7;9;61
13103001;1992;8;7;10;55
13103001;1992;8;7;11;47
13103001;1992;8;7;12;58
13103001;1992;8;7;13;53
13103001;1992;8;7;14;58
13103001;1992;8;7;15;60
13103001;1992;8;7;16;63
13103001;1992;8;7;17;66
13103001;1992;8;7;18;63
13103001;1992;8;7;19;68
13103001;1992;8;7;20;79
13103001;1992;8;7;21;82
13103001;1992;8;7;22;84
13103001;1992;8;7;23;86
13103001;1992;8;7;24;89
13103001;1992;8;8;1;92
13103001;1992;8;8;2;94
13103001;1992;8;8;3;96
13103001;1992;8;8;4;97
13103001;1992;8;8;5;98
13103001;1992;8;8;6;97
13103001;1992;8;8;7;87
13103001;1992;8;8;8;74
13103001;1992;8;8;9;56
13103001;1992;8;8;10;49
13103001;1992;8;8;11;42
13103001;1992;8;8;12;39
13103001;1992;8;8;13;42
13103001;1992;8;8;14;43
13103001;1992;8;8;15;45
13103001;1992;8;8;16;46
13103001;1992;8;8;17;48
13103001;1992;8;8;18;53
13103001;1992;8;8;19;62
13103001;1992;8;8;20;67
13103001;1992;8;8;21;75
13103001;1992;8;8;22;78
13103001;1992;8;8;23;79
13103001;1992;8;8;24;83
13103001;1992;8;9;1;80
13103001;1992;8;9;2;75
13103001;1992;8;9;3;79
13103001;1992;8;9;4;80
13103001;1992;8;9;5;82
13103001;1992;8;9;6;76
13103001;1992;8;9;7;61
13103001;1992;8;9;8;48
13103001;1992;8;9;9;45
13103001;1992;8;9;10;40
13103001;1992;8;9;11;34
13103001;1992;8;9;12;46
13103001;1992;8;9;13;44
13103001;1992;8;9;14;41
13103001;1992;8;9;15;45
13103001;1992;8;9;16;55
13103001;1992;8;9;17;67
13103001;1992;8;9;18;99
13103001;1992;8;9;19;99
13103001;1992;8;9;20;99
13103001;1992;8;9;21;98
13103001;1992;8;9;22;97
